NORAD_CAT_ID,EPOCH_UNIX,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,APOAPSIS,PERIAPSIS,BSTAR
37565,1754635711,14.5069303,0.0014194,86.3443,64.6212,137.9489,222.2808,733.468,713.308,0.00036105
37567,1754727846,14.92861158,0.0087897,97.7253,51.3546,186.9963,295.9436,650.261,527.782,0.0014739
37568,1754716399,14.71575694,0.0129778,97.9637,316.7258,189.6259,170.2459,747.333,564.756,0.0012403
37569,1754704117,14.90286527,0.0093692,97.9286,345.3327,291.4295,67.6948,662.395,531.692,0.00098635
37570,1754649762,14.71358066,0.013077,97.8686,294.5386,148.414,212.5002,748.733,564.743,0.00088433
37571,1754537714,13.76860927,0.0243737,98.8877,287.4151,45.6039,316.4789,1154.268,795.82,0.00020353
37572,1754635892,13.77592144,0.0239347,98.7148,240.1215,335.7818,81.9588,1148.375,796.508,0.00029428
37573,1754707114,13.81910935,0.0220095,98.7681,277.0859,216.4036,172.1145,1118.564,795.673,0.00042245
37574,1754257036,13.75323161,0.0250561,98.7875,250.7977,72.2827,290.5504,1164.903,796.145,0.00031725
37580,1754488573,14.08248774,0.0123836,98.8481,259.6286,210.7596,304.8559,955.073,775.672,0.00036999
37581,1754644094,14.26810304,0.0106898,98.7438,263.3047,48.6186,17.3766,879.173,725.656,0.00034286
37584,1754210644,14.7089406,0.0068186,99.0783,85.3258,185.3271,174.7215,706.195,610.239,0.00073498
37586,1754644946,14.07811657,0.0291029,98.1829,264.1478,199.1437,159.8615,1077.723,656.021,0.00081708
37589,1754735855,14.06456165,0.0117568,99.073,123.5602,253.5607,105.2613,956.759,786.293,0.0020206
37593,1754132674,14.35392962,0.0152305,99.0393,85.2824,143.6094,340.0715,882.69,664.836,0.0008788
37594,1754614995,14.10958062,0.0084881,98.7503,252.7222,269.0706,90.0739,917.502,794.692,0.00015482
37595,1754551143,14.63221436,0.00317538,99.0565,55.5115,37.7637,141.7448,705.215,660.372,0.0027180714
37600,1754412624,13.80051238,0.0367867,98.9299,21.0095,36.9214,325.6667,1233.789,693.625,0.0019176
37604,1754545835,4.25376218,0.5883292,49.2861,240.0929,257.4676,34.3489,19177.905,245.602,0.00072438
37609,1754329275,14.08844146,0.0065036,98.8833,196.4359,261.9646,276.8097,910.427,816.236,0.00012828
37610,1754670672,13.77860958,0.0150708,99.1302,123.8788,325.9216,33.2329,1082.25,860.721,0.00023108
37612,1754645597,14.52770114,0.0031074,98.3009,259.3655,43.4371,332.2379,738.664,694.571,0.00058463
37613,1754544654,14.07658436,0.0153556,98.8505,45.9118,212.8377,146.3179,978.657,756.138,0.0025696
37614,1753725014,14.05841019,0.0075451,98.9558,192.9206,73.967,103.2287,928.356,818.925,3.0781e-05
37615,1754605871,14.33618565,0.00158605,98.5337,218.0758,105.3943,254.8995,791.016,768.31,0.00030365081
37616,1754284326,13.92001216,0.0101738,98.8736,199.3078,51.6888,309.3367,995.894,847.362,0.00017241
37617,1754710990,14.04293911,0.000966,98.9377,199.0726,49.246,9.5018,885.976,871.956,0.00016159
37619,1754624725,14.08066175,0.0011672,98.8559,195.3648,136.4825,223.7267,874.454,857.543,0.00023623
37622,1754730220,14.4662425,0.0032965,98.3375,257.754,196.1222,178.6555,760.152,713.243,0.00058076
37623,1754672339,14.19102717,0.0020901,98.7069,207.8245,324.0333,35.9435,843.453,813.329,0.00024108
37624,1754415589,14.07999053,0.0012316,98.872,198.1813,153.2942,25.3004,875.151,857.307,2.1222e-05
37625,1754546150,14.56371432,5.334e-05,98.3468,220.5246,114.2066,245.9188,705.294,704.539,0.0010629308
37626,1754711175,13.72131091,0.0163045,98.9027,184.3683,136.8454,280.9816,1112.097,871.767,0.00022325
37632,1754641800,13.8054672,0.0031873,82.9611,84.2259,43.9015,316.4668,985.345,938.555,0.00030992
37635,1754683230,14.25575757,0.004634,99.1909,225.4608,248.1137,234.6246,839.853,773.266,0.00051895
37636,1754533253,14.03459364,0.0057699,98.8975,169.0308,164.2968,196.0005,923.732,839.953,7.9314e-05
37637,1754620096,13.96239452,0.0073962,98.9366,169.994,359.9581,0.1564,960.73,852.967,0.00025949
37638,1753613573,14.13483493,0.005532,98.863,108.0818,289.9753,69.5467,887.45,807.506,0.00047283
37639,1754575602,13.84341424,0.011546,98.9096,141.2607,165.5669,319.8464,1033.124,863.937,0.0001085
37641,1754640719,14.31952151,0.0070181,98.7995,243.7832,263.0675,96.2521,835.488,734.942,0.00030262
37643,1754333831,14.29698755,0.0043294,98.7617,244.3765,44.1372,316.3251,823.786,761.694,0.00026896
37644,1753480664,14.27780145,0.0052218,98.6444,99.1767,131.1768,229.3934,836.641,761.684,0.00078624
37645,1754377814,14.54123364,0.0050774,98.7742,232.5661,11.0117,5.5931,748.216,676.214,7.6711e-05
37646,1754559496,14.13807725,0.0083396,99.1606,271.2014,353.402,6.6047,906.622,786.123,0.00060951
37647,1754696853,13.70455384,0.0233882,98.8052,292.0925,92.2482,270.5465,1170.452,825.425,0.00056272
37648,1754455381,14.29519918,0.0101631,98.7765,203.3341,176.6517,199.2659,866.222,720.454,6.6141e-05
37649,1754706483,13.88121934,0.0057084,99.0391,155.9776,178.9908,181.1375,976.969,893.474,5.3965e-05
37651,1754524876,14.31111995,0.00346773,99.0836,315.0123,269.7311,89.9897,812.869,763.168,0.00057832428
37652,1754673903,14.20646625,0.0024689,98.7905,175.6438,249.0472,110.8062,840.948,805.389,0.00032377
37653,1754638899,14.0447458,0.0037449,99.22,239.2448,212.998,164.7347,905.518,851.169,-3.4094e-06
37654,1754583517,14.33960902,0.0109433,98.6447,191.0795,174.2259,0.1459,856.841,700.206,6.2878e-05
37655,1754079712,14.0802726,0.0013561,99.1951,215.6976,115.7871,244.4698,875.956,856.308,0.00019345
37656,1754678012,14.11509648,0.0018333,99.1314,211.4619,178.7587,181.3632,867.471,840.953,0.00015167
37657,1754639132,14.33354216,0.0023046,98.7632,250.4633,151.9219,208.3213,797.041,764.045,0.00028838
37658,1754713721,13.98902086,0.0064963,99.2194,115.992,187.7909,325.2071,944.867,850.336,0.00019188
37659,1754678123,13.73952617,0.0157249,98.7546,244.1363,69.941,291.8589,1101.208,869.626,0.00016181
37661,1754652938,13.32741266,0.0328233,98.951,123.0105,238.1627,118.7159,1383.097,889.79,0.00012968
37662,1754719276,14.1597029,0.0033399,99.034,233.527,263.1254,96.6119,863.12,814.911,0.00023744
37663,1754681048,14.20508328,0.0036651,98.9076,249.6355,284.836,74.8758,850.031,797.241,0.0002014
37664,1754340383,13.88738051,0.0077201,98.7874,65.7686,75.8815,295.9245,989.502,876.615,9.5027e-05
37665,1752898828,14.37953659,0.0022707,99.1503,345.8254,333.3634,26.6383,781.49,749.049,0.00063686
37666,1754253106,14.20247507,0.0036894,98.9628,241.1383,153.1121,207.1977,851.091,797.944,0.00028555
37667,1754723743,14.81302635,0.0029826,98.285,252.4144,99.7282,260.73,646.106,604.329,0.0011938
37668,1754641237,14.13925969,0.0039029,99.0028,249.7005,225.9729,144.616,874.165,817.775,8.6487e-05
37669,1754511730,14.05355674,0.00106349,99.1858,242.4841,264.971,272.8886,883.024,867.596,-4.2632092e-05
37670,1754695017,13.8720046,0.0070186,99.0439,124.65,272.1244,87.1878,989.812,887.108,5.6709e-05
37671,1754422117,14.28374054,0.00277948,98.8295,246.1336,355.6829,4.4108,817.116,777.229,0.00028802538
37672,1754680577,14.1298387,0.0024146,99.0654,244.2055,102.3747,258.0129,866.632,831.73,0.00017964
37683,1754494220,13.30891209,0.0592679,97.9881,166.1632,91.3066,81.3665,1589.192,697.62,0.0015498
37686,1754122122,13.35233767,0.0395515,99.0409,247.7972,10.7,52.5173,1423.931,830.246,0.00029592
37687,1754514537,13.83305688,0.03339197,98.2049,269.8468,352.3144,187.5127,1196.961,707.413,0.0017916191
37689,1754356901,14.45691615,0.0019731,98.9241,251.063,266.5282,93.3651,753.801,725.713,0.0015249
37693,1754165463,14.08158215,0.00734575,98.6906,219.4152,87.6076,34.047,918.894,812.472,0.00051824184
37694,1752922569,14.15147953,0.0152913,98.2062,279.5847,157.225,265.8832,952.213,731.409,0.0015212
37695,1754518050,13.64292227,0.04661247,98.2278,281.337,242.3825,300.1456,1364.988,675.284,0.00097437674
37704,1754727872,13.70082724,0.0241224,98.3349,71.1257,154.8871,22.6535,1177.237,821.315,0.00099029
37707,1754196841,14.5538074,0.0146803,100.2098,189.8905,48.8002,326.6067,812.159,604.102,0.00087071
37712,1754494284,14.35910124,0.0080127,98.8034,354.784,11.6939,4.0212,829.338,714.753,0.00027036
37714,1754227526,14.30340474,0.0052113,98.8892,324.2238,105.9104,254.7829,827.953,753.237,0.0016425
37715,1754506680,13.95150281,0.0115756,98.9592,230.1561,103.2487,75.4901,995.011,826.268,0.00056102
37717,1754706173,14.85087434,0.006878,98.7151,164.1686,147.1537,225.8829,661.401,565.226,0.0020217
37719,1754548605,14.54585061,0.00432206,99.5077,227.8268,279.597,91.5409,741.353,680.076,0.0010527779
37732,1754675186,14.36525947,0.0141103,97.9888,281.3048,5.811,107.966,870.864,669.139,0.00042625
37733,1754688408,14.41018145,0.0130129,98.5262,173.8785,93.2025,336.262,847.963,662.314,0.00089661
37734,1754684086,15.01390602,0.0038906,98.1754,180.7002,310.0343,79.9542,589.613,535.606,0.0019094
37735,1754695028,14.95333902,0.0047121,98.4571,119.1368,98.5407,281.9784,614.132,548.545,0.0016163
37750,1754656195,3.31051612,0.6288737,45.1848,186.1237,182.6549,171.1333,24597.873,679.509,-0.00087575
37756,1754689310,11.44128774,0.1823079,51.4322,205.2683,113.1909,267.0929,3457.804,424.467,0.00063648
37767,1754676796,14.4261904,0.012392,97.9444,309.4772,315.2287,43.8955,838.19,661.53,0.00043023
37768,1754687473,14.42252407,0.0127503,98.3259,171.8594,100.2241,328.4271,841.968,660.169,0.0008552
37769,1752374623,16.24929569,0.0016798,98.3388,166.2002,198.8068,161.2602,217.264,195.143,0.0040074
37770,1754744307,14.95268983,0.0046127,97.9149,143.2719,335.2386,202.292,613.643,549.437,0.0022324
37784,1753920286,8.43952588,0.14629007,55.9164,299.7801,149.308,16.5928,5302.981,2321.482,-0.91247935
37787,1754629967,2.05995092,0.6119361,23.7456,117.4265,83.7209,12.467,35679.523,3746.993,0.0
37796,1754690990,14.64196349,0.0014776,97.9106,192.5272,85.0079,296.995,690.087,669.23,0.0001896
37808,1754628023,2.2872532,0.7123837,47.0248,136.0742,128.1828,319.974,35288.98,620.379,0.0003744
37828,1754628232,4.803606,0.5480597,49.4393,182.7004,343.3517,4.0392,16590.999,327.47,0.0010141
37831,1754687601,14.74446816,0.0007361,98.17,272.4104,234.4711,299.6652,652.081,641.739,0.0021988
37832,1754690907,14.5657322,0.0007186,98.3032,277.3249,16.7081,156.4323,709.352,699.173,0.00050422
37845,1754689333,6.42848243,0.4504807,49.7091,268.9969,321.3191,13.7547,11343.678,335.831,0.00063065
37862,1754734630,12.49309939,0.0837028,69.1417,284.9593,227.7104,124.9997,2124.077,810.693,0.050169
37863,1754658901,14.40559018,0.002322,74.048,322.5278,338.1336,21.8826,773.221,740.087,8.1002e-05
37865,1752418003,13.76020456,0.0033286,82.9704,146.7053,281.2944,78.4473,1002.523,953.552,6.2457e-05
37871,1754590821,4.39795915,0.5752839,52.6269,327.4133,2.6538,359.3759,18410.915,305.301,0.00065817
37886,1754669913,14.39585204,0.0022895,74.0288,4.8135,64.8739,295.4788,776.214,743.529,6.086e-05
37887,1754743227,14.42296464,0.0012859,74.0186,316.7597,62.4401,297.8059,760.09,741.756,0.00011136
37888,1754570718,13.48891336,0.0044257,100.6171,230.8646,261.1934,230.4334,1109.334,1043.351,0.0023097
37889,1754220493,13.51432643,0.0049472,100.5481,208.5739,223.0435,289.053,1103.827,1030.162,0.0028699
37890,1754722164,13.48274008,0.0039909,100.5128,164.9864,214.9954,144.8553,1108.377,1048.858,0.0026328
37891,1754681248,13.48171948,0.0059965,100.55,170.5486,290.8712,68.6005,1123.711,1034.277,0.0041144
37892,1754679599,13.46910713,0.0043183,100.5076,159.2843,225.6849,191.8333,1115.871,1051.426,0.0021789
37893,1754580444,13.48180842,0.0053098,100.5066,172.5757,201.4619,341.4393,1118.557,1039.365,0.0021258
37900,1754680902,14.01974846,0.0216715,102.3068,253.4889,181.2602,178.803,1044.412,729.521,0.0018013
37902,1754319183,13.52044446,0.0322151,98.692,92.746,282.9887,73.5469,1304.521,824.975,0.0012477
37906,1754556755,13.80569752,0.0162933,99.6164,258.0887,2.8961,8.3283,1081.461,842.276,0.00027856
37907,1754528814,14.21789469,0.0064712,99.0777,328.1768,188.1348,171.8785,865.885,772.733,0.0020862
37908,1754680275,14.36064938,0.0075197,99.1656,244.795,164.8366,195.5097,825.295,717.768,0.00042856
37912,1754685948,14.10098971,0.009609,99.2199,186.1354,52.1859,308.7961,928.577,789.493,0.002241
37917,1754654250,14.13334007,0.0046281,98.9327,318.8843,48.1356,312.3751,881.43,814.544,0.00060928
37918,1754722496,14.33702243,0.0055298,99.0101,165.4092,290.2208,69.3035,818.964,739.805,0.00049119
37919,1754572125,14.26358463,0.0049979,99.0419,153.2544,23.2028,337.1392,839.826,768.036,0.00037474
37921,1754604655,13.95063072,0.0084691,99.0408,263.6332,86.0233,275.0605,972.675,849.211,0.00020613
37925,1754727293,14.76791637,0.0060607,99.1026,74.3833,15.436,344.8677,682.003,596.94,0.0011541
37926,1754674628,14.23136625,0.0053698,98.7348,284.8742,225.5211,260.993,853.391,776.142,0.0010093
37927,1754456202,14.64092121,0.00063271,98.8047,352.309,310.1165,49.948,684.459,675.528,0.0027845699
37928,1754689426,14.3650066,0.0074192,98.9331,90.9313,43.5779,317.1234,823.12,717.052,0.00051346
37935,1754683811,2.29694996,0.7250943,47.9401,151.7914,83.5166,347.0111,35480.043,292.255,0.0013151
37959,1754669910,14.56991037,0.0058245,74.0113,296.9259,107.927,46.9523,744.152,661.665,0.00041827
37960,1754546944,14.07221069,0.02516644,74.0585,50.2005,99.2286,263.7408,1051.281,686.517,0.00093185209
37961,1753643321,14.5647138,0.0042976,74.0418,39.044,153.5762,206.7606,735.031,674.154,0.00085132
37966,1754739462,14.99603575,0.0007731,73.9816,128.065,339.6072,20.4805,573.492,562.752,0.0029356
37967,1754708372,14.38678311,0.0154307,74.0175,9.7076,177.6588,182.5325,873.061,652.68,0.0017024
37968,1754192714,14.96892441,0.0089366,74.0011,178.5828,327.955,31.6218,638.658,514.356,0.0007766
37971,1754432202,14.46403691,0.00703719,73.9938,283.2937,84.8129,276.1055,787.494,687.347,0.00074245558
37973,1754632629,14.4120086,0.0040253,74.0352,177.9925,286.2739,73.399,783.247,725.824,0.00047614
37975,1754723190,14.6998234,0.0105041,74.003,208.7998,233.4945,125.6517,735.068,587.185,0.0018336
37978,1754700885,15.25165316,0.0029615,74.0415,2.1301,60.0491,300.3644,510.632,469.95,0.0030875
37985,1754652950,14.3542948,0.0022517,74.0257,137.4699,292.0692,67.8069,789.745,757.538,3.3841e-05
37988,1754486986,14.67003332,0.0069039,74.0623,271.2983,344.1616,15.7392,719.317,621.989,0.0005032
37993,1754546602,14.57853621,0.00244071,74.0228,49.907,168.438,191.735,717.391,682.839,0.00088929392
37994,1754715256,14.39257329,0.0024624,74.0366,147.4308,261.2984,98.5381,778.535,743.376,0.0002522
